x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,label
1.7182628,-1.3201559,1.8273942,-1.306236,1.7160356,-1.4420935,1.7984409,-1.1135857,1.5289532,-1.448775,1.5222718,-0.6726058,1.0812918,-1.3273942,2.0233853,-0.58129174,0.68262804,-1.8496659,2.695991,-0.7260579,0.9365256,-2.1146994,0.18151447,0.16592428,-0.18151447,-0.16592428,-0.28396437,0.7093541,-1.0356348,0.5244989,-0.47884187,0.7917595,-1.3452116,0.6848552,2
1.6853751,-1.2584997,1.8019428,-1.2477064,1.6853751,-1.3783054,1.7889909,-1.0728549,1.5126821,-1.3998921,1.5126821,-0.68105775,1.0874258,-1.3189423,1.966001,-0.56664866,0.8111171,-1.9136535,2.6330276,-0.65623313,1.2924987,-2.25796,0.19373988,0.15974095,-0.19373988,-0.15974095,-0.1840259,0.66702646,-0.96654075,0.4490016,-0.31786293,0.7533729,-1.1985968,0.60442525,2
1.7028353,-1.2813523,1.8184297,-1.2693566,1.7028353,-1.4013087,1.8053435,-1.0959651,1.5283533,-1.4263904,1.5239912,-0.6684842,1.0965104,-1.3315158,1.9754635,-0.57906216,0.7628135,-1.9334787,2.6581242,-0.69029444,1.1575791,-2.2682662,0.18484187,0.1646674,-0.18484187,-0.1646674,-0.16848418,0.69247544,-0.93729556,0.48091602,-0.29389313,0.72955287,-1.1052345,0.5768811,2
1.713062,-1.2612419,1.8222698,-1.2505354,1.7087795,-1.375803,1.8051392,-1.0877944,1.5331906,-1.4047109,1.5246253,-0.6595289,1.137045,-1.3404711,1.9657388,-0.5770878,0.8501071,-1.9453962,2.6017132,-0.6873662,1.2955033,-2.2976446,0.1745182,0.16488223,-0.1745182,-0.16488223,-0.1006424,0.64025694,-0.8640257,0.4561028,-0.27301928,0.70021415,-1.0770878,0.5631692,2
1.7562432,-1.2605863,1.869164,-1.247557,1.7562432,-1.3821933,1.84962,-1.0716612,1.5760044,-1.4093376,1.5564604,-0.65038,1.1330076,-1.34962,1.9885993,-0.55700326,0.84201956,-1.9609121,2.6574376,-0.6568947,1.3436482,-2.2899022,0.18512486,0.17046688,-0.18512486,-0.17046688,-0.14169382,0.69381106,-0.893051,0.4636265,-0.29370248,0.75027144,-1.0960912,0.6026059,2
1.7268345,-1.2854848,1.8296733,-1.2769148,1.7118372,-1.4001071,1.8061061,-1.1033744,1.5211569,-1.412962,1.5104445,-0.6577397,1.1162293,-1.3422604,1.9560792,-0.568827,0.9919657,-1.9742903,2.6245313,-0.672737,1.5468667,-2.2924478,0.19282271,0.1606856,-0.19282271,-0.1606856,-0.026780931,0.6384574,-0.8730584,0.46705946,-0.15854311,0.71130157,-1.1205142,0.57632565,2
1.7710512,-1.2757292,1.8745184,-1.2647221,1.760044,-1.392405,1.8458998,-1.0864061,1.5663182,-1.4078151,1.5465052,-0.6560264,1.1480463,-1.3439736,2.035223,-0.5679692,1.0423776,-1.9867914,2.6956522,-0.67253715,1.616951,-2.3280132,0.18932305,0.16620803,-0.18932305,-0.16620803,-0.11997799,0.6747386,-0.9268024,0.46780407,-0.27517888,0.75619155,-1.1975784,0.62190425,2
1.7737705,-1.2874317,1.8743169,-1.2786885,1.7628416,-1.4032787,1.8371584,-1.104918,1.5617486,-1.421858,1.5245901,-0.6546448,1.1442623,-1.3453552,2.0142076,-0.59562844,1.0327868,-1.9508197,2.6765027,-0.6655738,1.6076503,-2.315847,0.18251365,0.16393442,-0.18251365,-0.16393442,-0.06994536,0.65355194,-0.8819672,0.47431695,-0.20765027,0.736612,-1.1344262,0.5967213,2
1.8148552,-1.3063899,1.9131622,-1.2943747,1.8039323,-1.4178045,1.8716549,-1.1163299,1.609503,-1.4276352,1.5570726,-0.65210265,1.1835063,-1.3478973,2.044238,-0.6018569,1.0502458,-1.956308,2.7236483,-0.68377936,1.6510104,-2.3309667,0.18077554,0.1616603,-0.18077554,-0.1616603,-0.004915347,0.61387223,-0.8296013,0.47842708,-0.16657564,0.72310215,-1.0950301,0.59639543,2
1.7781403,-1.2985318,1.8803698,-1.2854812,1.7694399,-1.4116367,1.841218,-1.1049483,1.5758564,-1.4214247,1.541055,-0.66122895,1.1604133,-1.3387711,2.0326264,-0.58618814,1.0690593,-1.9695487,2.6982055,-0.6840674,1.6454595,-2.3230016,0.18597063,0.16095704,-0.18597063,-0.16095704,-0.04893964,0.66122895,-0.88526374,0.5046221,-0.19358347,0.7221316,-1.1571506,0.60250133,2
1.8046486,-1.3038185,1.9064748,-1.2905368,1.7957941,-1.4178196,1.8666297,-1.1101273,1.5987825,-1.4277809,1.550083,-0.6585501,1.1826231,-1.34145,2.0392916,-0.5755396,1.0763696,-1.9889319,2.7299392,-0.6574433,1.6386275,-2.3486443,0.17985612,0.1615938,-0.17985612,-0.1615938,-0.070282236,0.6729386,-0.89263976,0.5113448,-0.21970116,0.7570559,-1.1416713,0.61981183,2
1.7732402,-1.2896292,1.8721118,-1.2778076,1.7646427,-1.3970983,1.8334229,-1.0983342,1.575497,-1.3960236,1.5110155,-0.68027943,1.1606663,-1.3197206,2.0075228,-0.64159054,1.0617948,-1.9290704,2.7254164,-0.779151,1.6141859,-2.3009136,0.1676518,0.15153143,-0.1676518,-0.15153143,-0.08597528,0.6136486,-0.83610964,0.4889844,-0.23320796,0.6888769,-1.0445997,0.5642128,2
1.7710843,-1.2990142,1.8718511,-1.2891567,1.7579409,-1.4129244,1.8368018,-1.1128149,1.5651698,-1.4238774,1.5235487,-0.67469877,1.1599123,-1.3253012,2.007667,-0.61336255,1.010953,-1.9518073,2.6736035,-0.7009858,1.5345017,-2.3362541,0.18072289,0.15662651,-0.18072289,-0.15662651,-0.06462213,0.6429354,-0.898138,0.48959473,-0.19386637,0.713034,-1.1303395,0.57721794,2
1.7574931,-1.2817439,1.8512262,-1.2741145,1.7422343,-1.3929155,1.8119891,-1.1051772,1.5438693,-1.4049046,1.5155313,-0.6790191,1.1253406,-1.3209809,1.9950954,-0.58746594,1.0577657,-1.9171662,2.6708448,-0.6822888,1.6376022,-2.3008175,0.18583107,0.15476839,-0.18583107,-0.15476839,-0.108446866,0.6735695,-0.9019074,0.50572205,-0.22615804,0.7149864,-1.0697547,0.573297,2
1.7505342,-1.2916666,1.846688,-1.2831197,1.7355769,-1.4038461,1.8082265,-1.1089743,1.5347222,-1.4113247,1.5133547,-0.6773504,1.1159188,-1.3226496,1.9877137,-0.5918803,1.0304487,-1.9166666,2.6372864,-0.6666667,1.6073718,-2.2863247,0.18536325,0.15384616,-0.18536325,-0.15384616,-0.08386752,0.6581197,-0.8520299,0.5,-0.20352565,0.6923077,-1.0293803,0.5641026,2
1.747194,-1.2859434,1.8455372,-1.2763228,1.7365046,-1.4003206,1.8049171,-1.1010154,1.5398183,-1.4120791,1.505612,-0.67557454,1.1143774,-1.3244255,1.9738108,-0.60074824,1.0032068,-1.9294494,2.6280065,-0.6584714,1.5889899,-2.2789953,0.18760021,0.15392838,-0.18760021,-0.15392838,-0.036878675,0.6541956,-0.85355425,0.5002672,-0.18332443,0.71833247,-1.100481,0.5943346,2
1.7655834,-1.2999467,1.8657432,-1.2892914,1.7506659,-1.4160895,1.8316462,-1.1092168,1.5460842,-1.4224827,1.5290357,-0.673415,1.1070858,-1.3265849,1.9957379,-0.60948324,0.9302078,-1.9307406,2.6329248,-0.69472563,1.5013319,-2.2823656,0.194992,0.1555674,-0.194992,-0.1555674,-0.038359083,0.6755461,-0.8577517,0.49014384,-0.15663293,0.6925946,-1.0548748,0.5625999,2
1.7314316,-1.3067815,1.8304628,-1.2960172,1.7163616,-1.4187298,1.7960172,-1.1151776,1.5161464,-1.4208827,1.4946178,-0.68675995,1.0941873,-1.31324,1.9682454,-0.58665234,1.0080732,-1.8740581,2.6119483,-0.6878364,1.6022605,-2.2637243,0.19214208,0.1517761,-0.19214208,-0.1517761,-0.06189451,0.6512379,-0.8853606,0.48116255,-0.19321851,0.7007535,-1.098493,0.56727666,2
1.719786,-1.3069519,1.8160428,-1.2983958,1.7026738,-1.4181818,1.7775401,-1.117647,1.4994652,-1.4149733,1.482353,-0.68342245,1.0737967,-1.3165776,1.946524,-0.58502674,1.0096257,-1.8727273,2.5903742,-0.6898396,1.6,-2.2459893,0.19679144,0.15294118,-0.19679144,-0.15294118,-0.073796794,0.657754,-0.91229945,0.4673797,-0.19037433,0.70695186,-1.1240642,0.5743315,2
1.7384787,-1.289839,1.8384231,-1.2776235,1.7251527,-1.4031094,1.8051083,-1.0888395,1.5208218,-1.4031094,1.5186008,-0.66574126,1.0921711,-1.3342588,1.9716824,-0.53581345,0.99222654,-1.9194891,2.6379788,-0.6546363,1.5785675,-2.3037202,0.1982232,0.16268739,-0.1982232,-0.16268739,-0.15158245,0.70460856,-0.97223765,0.47806773,-0.2748473,0.78456414,-1.193226,0.624653,2
1.766241,-1.2815102,1.8617435,-1.2692949,1.755136,-1.3936702,1.8151027,-1.0871738,1.5552471,-1.3981122,1.5263742,-0.67184895,1.1243753,-1.328151,1.9927818,-0.5541366,1.0399778,-1.9078289,2.6724043,-0.665186,1.6196557,-2.2998335,0.19267073,0.16102165,-0.19267073,-0.16102165,-0.11937812,0.7162687,-0.95224875,0.50083286,-0.2559689,0.7940033,-1.1810106,0.6407551,2
1.7513691,-1.2628697,1.8433735,-1.2530121,1.7426068,-1.3723987,1.7951807,-1.0821468,1.5432639,-1.3822563,1.5125959,-0.68017524,1.120482,-1.3198247,1.9704272,-0.57721794,1.0460021,-1.9079956,2.6473165,-0.68236583,1.6155531,-2.3154435,0.18619934,0.15662651,-0.18619934,-0.15662651,-0.10186199,0.67360353,-0.92661554,0.483023,-0.24424973,0.7415115,-1.1522454,0.5969332,2
1.777468,-1.277189,1.8711656,-1.2682655,1.7730061,-1.3898494,1.8131623,-1.0987172,1.5766871,-1.4065812,1.5097601,-0.6759621,1.1394311,-1.3240379,1.9871724,-0.5644172,1.0791969,-1.8895706,2.6899052,-0.67484665,1.6480758,-2.2944784,0.18014501,0.1572783,-0.18014501,-0.1572783,-0.11098717,0.6793084,-0.9542666,0.5097602,-0.28053543,0.7997769,-1.2375907,0.65253764,2
1.7586396,-1.2814043,1.846407,-1.2704333,1.7476686,-1.3867252,1.7959408,-1.0970927,1.550192,-1.3856281,1.5019199,-0.68678004,1.1179374,-1.31322,1.989029,-0.580362,1.065277,-1.8716402,2.6845858,-0.69665384,1.6313769,-2.2698848,0.18321449,0.15249589,-0.18321449,-0.15249589,-0.11738892,0.6637411,-0.9270433,0.5057597,-0.2578168,0.733955,-1.1662096,0.61108065,2
1.6827438,-1.2347267,1.7770633,-1.2282958,1.6741693,-1.3483387,1.7406217,-1.0836012,1.476956,-1.3869239,1.4748124,-0.6881029,1.0460879,-1.3118972,1.9764202,-0.56913185,0.926045,-1.869239,2.5873525,-0.6709539,1.4962486,-2.2883172,0.18649517,0.15326902,-0.18649517,-0.15326902,-0.13826367,0.6355841,-0.91103965,0.4619507,-0.27224007,0.69346195,-1.1329046,0.55841374,2
1.8249567,-1.2813402,1.9196995,-1.2628539,1.808781,-1.3714616,1.8989024,-1.084922,1.6285384,-1.3633738,1.6077412,-0.6585789,1.2172155,-1.3414211,2.1808202,-0.5846332,1.1663778,-2.0635471,2.8232236,-0.7671866,1.7648758,-2.43212,0.17850953,0.17908724,-0.17850953,-0.17908724,-0.14846909,0.75678796,-0.94454074,0.4702484,-0.28249568,0.7498556,-1.1733103,0.6088966,2
1.7875706,-1.2531073,1.8824859,-1.2474576,1.7740113,-1.3548023,1.8553672,-1.0836158,1.5864407,-1.3570621,1.5728813,-0.6666667,1.1728814,-1.3333334,2.1062148,-0.5943503,1.0372882,-2.0011299,2.7841809,-0.7084746,1.5841808,-2.383051,0.16836159,0.1661017,-0.16836159,-0.1661017,-0.21468927,0.68135595,-0.92316383,0.47570622,-0.36045197,0.74915254,-1.0836158,0.6,2
1.831058,-1.2684869,1.9243459,-1.2627987,1.8151308,-1.3742889,1.8902161,-1.0910125,1.6217293,-1.3714448,1.5898749,-0.6587031,1.1848692,-1.3412969,2.1313994,-0.62229806,0.99601823,-2.0227532,2.798066,-0.7315131,1.496587,-2.393629,0.17463025,0.16382253,-0.17463025,-0.16382253,-0.11774744,0.6734926,-0.89249146,0.51194537,-0.29977247,0.7713311,-1.1120591,0.63253695,2
1.7871372,-1.2703472,1.8941377,-1.2532727,1.7757541,-1.3739328,1.8804781,-1.0791122,1.5867957,-1.3875924,1.561753,-0.65224814,1.1633466,-1.3477519,2.0603302,-0.5145134,1.1542401,-2.014798,2.7842915,-0.63289696,1.741605,-2.3676722,0.18440524,0.1730222,-0.18440524,-0.1730222,-0.10244735,0.7535572,-0.914058,0.528173,-0.2879909,0.8173022,-1.1656232,0.6784291,2
1.8901869,-1.2932243,2.0023365,-1.2757009,1.8808411,-1.4088784,1.9742991,-1.0899533,1.682243,-1.4264019,1.6565421,-0.6390187,1.2616823,-1.3609813,2.2149532,-0.54672897,1.0700935,-2.0245328,2.8738317,-0.6670561,1.6261683,-2.4264019,0.17289719,0.17172897,-0.17289719,-0.17172897,-0.058411215,0.58528036,-0.9018692,0.46378505,-0.29088786,0.83528036,-1.171729,0.67172897,2
1.9066707,-1.3281484,2.0215375,-1.3072091,1.8947053,-1.4418187,2.0,-1.1115764,1.6960814,-1.451391,1.6266826,-0.63535744,1.2677236,-1.3646425,2.1818726,-0.45946753,1.246186,-2.0065808,2.9811547,-0.5623691,1.8468442,-2.4002392,0.17648819,0.18187258,-0.17648819,-0.18187258,-0.0975172,0.75860006,-0.9650015,0.5527969,-0.29494467,0.96918935,-1.2150763,0.7992821,2
1.700626,-1.2675015,1.8099033,-1.2561184,1.6937963,-1.3938532,1.7780308,-1.0728514,1.4934547,-1.4166192,1.4797951,-0.66533864,1.0700057,-1.3346614,2.0034149,-0.52532727,1.0130905,-1.9652817,2.6454184,-0.6084235,1.5822425,-2.3454752,0.18895845,0.16334662,-0.18895845,-0.16334662,-0.232214,0.71883893,-1.0552077,0.50028455,-0.38588503,0.869095,-1.2111554,0.71200913,2
1.6758361,-1.2243798,1.7923409,-1.2179072,1.684466,-1.3527508,1.7729234,-1.073355,1.5204962,-1.4174757,1.4881338,-0.6494067,1.1170442,-1.3505933,2.0512404,-0.5447681,0.94875944,-2.0,2.5841424,-0.7119741,1.4579288,-2.3096008,0.16019417,0.17583603,-0.16019417,-0.17583603,-0.2961165,0.6159655,-0.95307446,0.3505933,-0.44066882,0.6763754,-1.0857605,0.5037756,2
1.6038622,-1.2849687,1.7103341,-1.2661796,1.5975991,-1.3841336,1.6978079,-1.1075157,1.43476,-1.4091858,1.43476,-0.6764092,1.1069938,-1.3235908,2.0443633,-0.5772443,1.0840292,-1.980167,2.6038623,-0.7192067,1.5892484,-2.368476,0.15709811,0.16805845,-0.15709811,-0.16805845,-0.164405,0.4290188,-0.8147182,0.14091858,-0.27400836,0.46659708,-0.8888309,0.28914404,2
2.0401163,-1.3209302,2.1726744,-1.3186047,2.0447674,-1.455814,2.163372,-1.1755813,1.8680233,-1.5302325,1.7936046,-0.65581393,1.447093,-1.3441861,2.4447675,-0.54651165,0.7261628,-1.5686047,3.1494186,-0.7569767,0.46918604,-1.625,0.10988372,0.22325581,-0.10988372,-0.22325581,-0.30523255,0.22325581,-0.76569766,-0.22790697,-0.5738372,0.4604651,-0.91220933,0.24651162,2
1.9269729,-1.2873969,2.0353358,-1.2885748,1.9199058,-1.4063604,2.01649,-1.1460541,1.7361602,-1.4593639,1.7055359,-0.6442874,1.3663133,-1.3557127,2.4146054,-0.59717315,1.4464076,-2.0424027,3.0671377,-0.6902238,2.04947,-2.5535924,0.15312132,0.22261484,-0.15312132,-0.22261484,-0.34628975,0.4558304,-1.0812721,-0.14723204,-0.573616,0.54063606,-1.2838634,0.26266196,2
1.9785311,-1.299435,2.0847456,-1.299435,1.9581921,-1.4135593,2.062147,-1.1514125,1.7570622,-1.4508475,1.7276837,-0.6587571,1.3593221,-1.3412429,2.3740113,-0.60903955,1.4361582,-2.0576272,2.9751413,-0.700565,2.098305,-2.5536723,0.18079096,0.20564972,-0.18079096,-0.20564972,-0.014689266,0.23502825,-0.8146893,-0.3683616,-0.29152542,0.32316384,-1.1333333,0.12655367,2
1.7958173,-1.2239956,1.9058888,-1.2294992,1.7826087,-1.3417722,1.8904788,-1.1249312,1.5910842,-1.423225,1.5580628,-0.6714364,1.2212439,-1.3285636,2.1590533,-0.53274626,1.2718767,-2.0561364,2.6962025,-0.70886075,1.8508531,-2.561365,0.1392405,0.18051733,-0.1392405,-0.18051733,-0.036873966,0.06604293,-0.640066,-0.31700605,-0.3175564,0.26197028,-0.880022,0.044028617,2
2.2047904,-1.2155689,2.3005989,-1.2371258,2.1832335,-1.3461078,2.2526946,-1.1329341,1.9556886,-1.4239521,1.8766468,-0.6263473,1.5125748,-1.3736527,2.5688622,-0.56047904,1.5916167,-2.1413174,3.1628742,-0.645509,2.31497,-2.657485,0.17005987,0.23353294,-0.17005987,-0.23353294,-0.18802395,0.11377245,-0.84431136,-0.6658683,-0.5556886,0.31736526,-1.2431138,0.12095808,2
2.2694685,-1.223733,2.3658838,-1.2472188,2.2472188,-1.3584672,2.304079,-1.1433868,2.0049443,-1.4388133,1.9060569,-0.62546355,1.552534,-1.3745365,2.6402967,-0.60197777,1.6934487,-2.1767614,3.2707045,-0.68479604,2.39555,-2.7156985,0.19406675,0.22744128,-0.19406675,-0.22744128,0.054388132,0.19035846,-0.90358466,-0.49690977,-0.2867738,0.368356,-1.4042027,0.14833127,2
2.0419374,-1.2037803,2.1340816,-1.223863,2.0253987,-1.3278204,2.0868282,-1.1317189,1.8222091,-1.4116952,1.7347903,-0.65209687,1.4111046,-1.3479031,2.4057887,-0.5776728,1.5339633,-2.092144,3.01772,-0.6875369,2.1955109,-2.614294,0.17542823,0.21264029,-0.17542823,-0.21264029,-0.084465444,0.26934436,-1.0011814,-0.3284111,-0.33490846,0.39456585,-1.3768458,0.19137625,2
2.1455429,-1.2274106,2.2425714,-1.249242,2.126137,-1.358399,2.1916313,-1.147362,1.9029715,-1.4384476,1.822923,-0.6379624,1.468769,-1.3620375,2.5506368,-0.5797453,1.6240145,-2.1528199,3.1667678,-0.6610067,2.3274713,-2.7058823,0.185567,0.22073984,-0.185567,-0.22073984,-0.04972711,0.33959976,-0.98120075,-0.27653122,-0.34081262,0.45118254,-1.3693148,0.21831413,2
2.2020884,-1.2518427,2.3003685,-1.2678133,2.1750615,-1.3771498,2.2536855,-1.1412777,1.9441032,-1.4299754,1.8556511,-0.6302211,1.5214988,-1.3697789,2.575553,-0.5663391,1.6173218,-2.1658478,3.2291155,-0.65233415,2.3593366,-2.7076168,0.18980344,0.22235872,-0.18980344,-0.22235872,0.057125308,0.12899263,-0.9416462,-0.55036855,-0.32371008,0.39680588,-1.5104423,0.2027027,2
2.3421226,-1.299934,2.4449573,-1.3038893,2.3183916,-1.4225445,2.397495,-1.1443639,2.0916283,-1.4581411,1.9782466,-0.6051417,1.6671062,-1.3948582,2.724456,-0.49967042,1.717205,-2.158207,3.4785762,-0.66446936,2.495056,-2.7897165,0.17468688,0.24126565,-0.17468688,-0.24126565,-0.057350032,0.05669084,-1.0039551,-0.67369807,-0.5280158,0.4390244,-1.6842452,0.24653922,2
2.3178892,-1.3153154,2.4234235,-1.3204633,2.2921493,-1.4362935,2.3848133,-1.1698842,2.0604892,-1.4723295,1.975547,-0.6254826,1.6537967,-1.3745173,2.6911197,-0.4967825,1.7129987,-2.1196911,3.3938224,-0.65894467,2.4723294,-2.7425997,0.17889318,0.23680824,-0.17889318,-0.23680824,0.0038610038,0.14671814,-0.951094,-0.58301157,-0.37709138,0.3963964,-1.4375805,0.15701416,2
2.1763299,-1.2779438,2.2791393,-1.2875074,2.1548116,-1.4034668,2.2361028,-1.1595936,1.9276749,-1.4608488,1.8607292,-0.656306,1.502092,-1.343694,2.563658,-0.5762104,1.6096832,-2.096832,3.180514,-0.6658697,2.3460848,-2.6503286,0.18708906,0.21637776,-0.18708906,-0.21637776,0.041243274,0.18768679,-0.8661088,-0.44949192,-0.29109386,0.3407053,-1.1960549,0.11835027,2
2.0839417,-1.281022,2.203163,-1.2639903,2.0742092,-1.3990268,2.181265,-1.082725,1.8892944,-1.4343066,1.8333334,-0.6192214,1.4927007,-1.3807786,2.5316303,-0.46715328,1.4610705,-2.062044,3.149635,-0.62287104,2.2177615,-2.6204379,0.16909976,0.23722628,-0.16909976,-0.23722628,-0.076642334,0.018248174,-0.919708,-0.7323601,-0.5863747,0.37104622,-1.5048661,0.17883211,2
2.1447368,-1.3170426,2.2675438,-1.3070176,2.1221805,-1.4348371,2.2525063,-1.1290727,1.9116541,-1.4636592,1.8765664,-0.6152882,1.5056391,-1.3847117,2.6058898,-0.48245615,1.5657895,-2.1541352,3.2650375,-0.641604,2.3276942,-2.734336,0.20238096,0.23684211,-0.20238096,-0.23684211,0.13095239,0.12155388,-0.92919797,-0.66541356,-0.3226817,0.41478696,-1.5595238,0.18170427,2
2.13125,-1.35,2.24875,-1.3425,2.10125,-1.46625,2.23375,-1.1575,1.88375,-1.4775,1.86375,-0.6225,1.47375,-1.3775,2.59375,-0.51625,1.53375,-2.155,3.24375,-0.67,2.33875,-2.72375,0.21375,0.235,-0.21375,-0.235,0.13125,0.195,-0.99375,-0.595,-0.27625,0.4225,-1.58125,0.18,2
2.2767625,-1.3655353,2.3942559,-1.3629243,2.2454307,-1.4908617,2.3603134,-1.1827676,2.0052218,-1.5182768,1.9556136,-0.59530026,1.5848564,-1.4046997,2.7415144,-0.45691907,1.6762402,-2.21671,3.472585,-0.6618799,2.475196,-2.8093994,0.20887728,0.24543081,-0.20887728,-0.24543081,0.13968669,0.13315926,-0.9778068,-0.6148825,-0.30287206,0.46214098,-1.6031332,0.19582245,2
2.3005116,-1.3465474,2.4181585,-1.3478261,2.2672634,-1.4757034,2.387468,-1.1764706,2.0268543,-1.5089514,1.9705882,-0.60997444,1.5920717,-1.3900256,2.7762148,-0.54092073,1.6790282,-2.185422,3.4667518,-0.6943734,2.494885,-2.764706,0.213555,0.23657289,-0.213555,-0.23657289,0.30690536,0.07033248,-0.8657289,-0.657289,-0.12787724,0.45652175,-1.5230179,0.19053708,2
2.118541,-1.3410335,2.2182372,-1.3434651,2.0844984,-1.4577508,2.1768997,-1.1914893,1.843769,-1.4844985,1.8145896,-0.6407295,1.4255319,-1.3592706,2.556231,-0.52279633,1.5471125,-2.1300912,3.1860182,-0.6613982,2.2887537,-2.674772,0.21458967,0.21519756,-0.21458967,-0.21519756,0.22674772,0.14711246,-0.8844985,-0.49726444,-0.12826748,0.36352584,-1.3829787,0.10820669,2
2.014637,-1.3278688,2.1129978,-1.326698,1.984192,-1.4379392,2.070843,-1.1803279,1.7546839,-1.4660422,1.7242389,-0.6580796,1.3588994,-1.3419204,2.4361827,-0.54566747,1.513466,-2.08548,3.0497658,-0.6885246,2.194965,-2.6042154,0.19964871,0.19906323,-0.19964871,-0.19906323,0.2265808,0.11709602,-0.77810305,-0.42154565,-0.08372366,0.33489463,-1.1797423,0.08665106,2
2.049346,-1.3353151,2.1539834,-1.334126,2.0208085,-1.451843,2.1183116,-1.1819263,1.7877526,-1.4839476,1.754459,-0.6492271,1.3763376,-1.3507729,2.4750297,-0.5648038,1.5309156,-2.1093936,3.1004755,-0.69322234,2.2538645,-2.6313913,0.2039239,0.20689656,-0.2039239,-0.20689656,0.1825208,0.1902497,-0.84601665,-0.3709869,-0.1432818,0.38525563,-1.2681332,0.13555291,2
2.0064402,-1.3325527,2.1094847,-1.3325527,1.9759953,-1.4473068,2.074356,-1.1861826,1.7464871,-1.4789227,1.718384,-0.6674473,1.3366511,-1.3325527,2.425644,-0.58313817,1.5052693,-2.087822,3.0345433,-0.7259953,2.191452,-2.5995317,0.20550351,0.19672132,-0.20550351,-0.19672132,0.2265808,0.20843092,-0.7816159,-0.31850117,-0.07552693,0.37704918,-1.1703748,0.12177986,2
2.1857889,-1.3546284,2.303129,-1.3428944,2.1623206,-1.4732724,2.2718384,-1.1681877,1.9302477,-1.5084746,1.8885267,-0.5814863,1.5208606,-1.4185137,2.6577575,-0.45762712,1.6199478,-2.2177315,3.3305085,-0.62972623,2.446545,-2.8109517,0.21707954,0.24250326,-0.21707954,-0.24250326,0.34615386,0.0104302475,-0.9680574,-0.66232073,-0.103650585,0.30769232,-1.6238592,-0.023468057,2
1.7916666,-1.3144444,1.8827778,-1.3066666,1.7716666,-1.4122223,1.845,-1.1655556,1.5716667,-1.4366666,1.5427778,-0.6722222,1.2027777,-1.3277777,2.182778,-0.5711111,1.3272222,-2.0022223,2.7383332,-0.74,1.976111,-2.4866667,0.19388889,0.16777778,-0.19388889,-0.16777778,0.30277777,0.21666667,-0.695,-0.05666667,0.14722222,0.3011111,-0.905,0.09888889,2
2.0170627,-1.2918952,2.121877,-1.2870201,1.9951249,-1.4052407,2.0926263,-1.1358927,1.7757465,-1.4454601,1.7440585,-0.62035346,1.3857404,-1.3796465,2.4338818,-0.49725777,1.4686167,-2.1328459,3.0725167,-0.6776356,2.2193785,-2.6825106,0.2169409,0.21937843,-0.2169409,-0.21937843,0.38391224,0.075563684,-0.93601465,-0.5326021,0.0,0.2754418,-1.519805,0.0,2
1.9730216,-1.3057554,2.076139,-1.2985611,1.9490408,-1.4136691,2.047362,-1.1510792,1.7332134,-1.4520384,1.7092326,-0.6199041,1.3591127,-1.380096,2.392686,-0.5227818,1.4526379,-2.1258993,3.0257795,-0.71702635,2.1744604,-2.6522782,0.22122303,0.21223022,-0.22122303,-0.21223022,0.55455637,-0.02997602,-0.8723022,-0.53956836,0.11211031,0.25779375,-1.5161871,0.0011990408,2
2.0250764,-1.301529,2.1302752,-1.2941896,1.9981651,-1.4165138,2.098471,-1.1376147,1.7804282,-1.453211,1.7486238,-0.61284405,1.3914373,-1.387156,2.453211,-0.4672783,1.4525994,-2.1198776,3.081957,-0.67767584,2.2428133,-2.6617737,0.22201835,0.22262996,-0.22201835,-0.22262996,0.47155964,-0.07094801,-0.9143731,-0.7143731,-0.010397553,0.21039756,-1.6250764,-0.066055045,2
1.9939723,-1.2814949,2.1000602,-1.2790837,1.9770947,-1.3960217,2.0759494,-1.1344184,1.7769741,-1.4418324,1.7142857,-0.61362267,1.4080771,-1.3863773,2.38698,-0.45690176,1.4659433,-2.108499,2.9897528,-0.65340567,2.1965039,-2.6594334,0.1880651,0.22423147,-0.1880651,-0.22423147,0.24593128,0.002411091,-0.9849307,-0.6124171,-0.079566,0.25075346,-1.5141652,-0.0144665465,2
2.088584,-1.3225203,2.1958828,-1.3150343,2.0711167,-1.4298191,2.1709294,-1.165315,1.8689957,-1.4722395,1.7991266,-0.59388644,1.4971927,-1.4061135,2.5352464,-0.48034933,1.5595758,-2.143481,3.1416094,-0.71740484,2.2981908,-2.691204,0.17592014,0.22457892,-0.17592014,-0.22457892,0.34061137,-0.12227074,-0.7922645,-0.6562695,0.01871491,0.25452277,-1.2875857,-0.032439176,2
1.9458655,-1.3039857,2.0553243,-1.3004165,1.9268292,-1.4170136,2.0291493,-1.1671624,1.712671,-1.4729328,1.6698394,-0.64842355,1.3533611,-1.3515764,2.3480072,-0.5556216,1.4866151,-2.0999405,2.9214754,-0.7376562,2.1505055,-2.671029,0.17073171,0.19631171,-0.17073171,-0.19631171,0.22070196,-0.001189768,-0.7620464,-0.37477693,0.025580011,0.22248662,-0.99405116,-0.013087448,2
